"case_key","scenario_key","scope_label","block","root_kind","family","tau_label","fit_size","prior_semantics","inference","model","method_id","selected_pool","selected_pool_group","selected_candidate","selected_variant_tag","selected_source_subtype","gate_overall","healthy","runtime_sec","diagnostic_source_type","signoff_reason","selection_reason","selected_fit_path_rel","selected_health_path_rel","selected_summary_path_rel"
"static_shrink::gausmix::0p25::1000::rhs::al::vb","static_shrink::gausmix::0p25::1000::rhs","root__static_shrink__gausmix__tau_0p25__tt_1000__rhs","static_shrink","static_shrink","gausmix","0p25",1000,"rhs","vb","al","vb__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_al_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p25::1000::rhs::exal::vb","static_shrink::gausmix::0p25::1000::rhs","root__static_shrink__gausmix__tau_0p25__tt_1000__rhs","static_shrink","static_shrink","gausmix","0p25",1000,"rhs","vb","exal","vb__exal","static_refresh_compact","promoted","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","current_rhsns_impl_refresh","WARN",TRUE,16.157,"candidate_health_csv","","Promoted `rhsns_impl_refresh_20260329` because it upgraded the original FAIL baseline to `WARN` with explicit health evidence.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_exal_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv"
"static_shrink::gausmix::0p25::1000::ridge::al::mcmc","static_shrink::gausmix::0p25::1000::ridge","root__static_shrink__gausmix__tau_0p25__tt_1000__ridge","static_shrink","static_shrink","gausmix","0p25",1000,"ridge","mcmc","al","mcmc__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","adequate_chain_length; acceptable_ess_acf_geweke_drift","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/mcmc/mcmc_al_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p25::1000::ridge::exal::mcmc","static_shrink::gausmix::0p25::1000::ridge","root__static_shrink__gausmix__tau_0p25__tt_1000__ridge","static_shrink","static_shrink","gausmix","0p25",1000,"ridge","mcmc","exal","mcmc__exal","hybrid_291_selection","promoted","F085_sub2_s105_histshort","rowfix9_R174_F085_sub2_s105_histshort_seed2026040474","static_local_override","WARN",TRUE,136.497,"summary_row_csv","","Promoted `rowfix9_R174_F085_sub2_s105_histshort_seed2026040474` because it upgraded the original FAIL baseline to `WARN` with explicit health evidence.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/mcmc/mcmc_exal_tau_0p25_fit_rowfix9_R174_F085_sub2_s105_histshort_seed2026040474.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_rowfix9_R174_F085_sub2_s105_histshort_seed2026040474_exal_gausmix_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_rowfix9_R174_F085_sub2_s105_histshort_seed2026040474.csv"
"static_shrink::gausmix::0p25::1000::ridge::al::vb","static_shrink::gausmix::0p25::1000::ridge","root__static_shrink__gausmix__tau_0p25__tt_1000__ridge","static_shrink","static_shrink","gausmix","0p25",1000,"ridge","vb","al","vb__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/vb/vb_al_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p25::1000::ridge::exal::vb","static_shrink::gausmix::0p25::1000::ridge","root__static_shrink__gausmix__tau_0p25__tt_1000__ridge","static_shrink","static_shrink","gausmix","0p25",1000,"ridge","vb","exal","vb__exal","static_refresh_compact","promoted","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","current_rhsns_impl_refresh","WARN",TRUE,17.614,"candidate_health_csv","","Promoted `rhsns_impl_refresh_20260329` because it upgraded the original FAIL baseline to `WARN` with explicit health evidence.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p25/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/vb/vb_exal_tau_0p25_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv"
"static_shrink::gausmix::0p95::100::rhs::al::mcmc","static_shrink::gausmix::0p95::100::rhs","root__static_shrink__gausmix__tau_0p95__tt_100__rhs","static_shrink","static_shrink","gausmix","0p95",100,"rhs","mcmc","al","mcmc__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","adequate_chain_length; acceptable_ess_acf_geweke_drift","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_al_tau_0p95_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p95::100::rhs::exal::mcmc","static_shrink::gausmix::0p95::100::rhs","root__static_shrink__gausmix__tau_0p95__tt_100__rhs","static_shrink","static_shrink","gausmix","0p95",100,"rhs","mcmc","exal","mcmc__exal","hybrid_291_selection","promoted","F0825_sub2_s100","repairmap6_F0825_sub2_s100","static_local_override","PASS",TRUE,306.468,"summary_row_csv","","Promoted `repairmap6_F0825_sub2_s100` because it improved the original baseline gate from `WARN` to `PASS`.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_exal_tau_0p95_fit_repairmap6_F0825_sub2_s100.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_repairmap6_F0825_sub2_s100_exal_gausmix_TT100.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_repairmap6_F0825_sub2_s100.csv"
"static_shrink::gausmix::0p95::100::rhs::al::vb","static_shrink::gausmix::0p95::100::rhs","root__static_shrink__gausmix__tau_0p95__tt_100__rhs","static_shrink","static_shrink","gausmix","0p95",100,"rhs","vb","al","vb__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_al_tau_0p95_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p95::100::rhs::exal::vb","static_shrink::gausmix::0p95::100::rhs","root__static_shrink__gausmix__tau_0p95__tt_100__rhs","static_shrink","static_shrink","gausmix","0p95",100,"rhs","vb","exal","vb__exal","static_refresh_compact","promoted","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","current_rhsns_impl_refresh","PASS",TRUE,17.116,"candidate_health_csv","","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_exal_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv"
"static_shrink::gausmix::0p95::100::ridge::al::mcmc","static_shrink::gausmix::0p95::100::ridge","root__static_shrink__gausmix__tau_0p95__tt_100__ridge","static_shrink","static_shrink","gausmix","0p95",100,"ridge","mcmc","al","mcmc__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","adequate_chain_length; acceptable_ess_acf_geweke_drift","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/mcmc/mcmc_al_tau_0p95_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p95::100::ridge::exal::mcmc","static_shrink::gausmix::0p95::100::ridge","root__static_shrink__gausmix__tau_0p95__tt_100__ridge","static_shrink","static_shrink","gausmix","0p95",100,"ridge","mcmc","exal","mcmc__exal","hybrid_291_selection","promoted","F085_sub2_s100","failband2_F085_sub2_s100","static_residual_broad_default","PASS",TRUE,56.011,"summary_row_csv","","Promoted `failband2_F085_sub2_s100` because it upgraded the original FAIL baseline to `PASS` with explicit health evidence.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/mcmc/mcmc_exal_tau_0p95_fit_failband2_F085_sub2_s100.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_failband2_F085_sub2_s100_exal_gausmix_TT100.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv"
"static_shrink::gausmix::0p95::100::ridge::al::vb","static_shrink::gausmix::0p95::100::ridge","root__static_shrink__gausmix__tau_0p95__tt_100__ridge","static_shrink","static_shrink","gausmix","0p95",100,"ridge","vb","al","vb__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/vb/vb_al_tau_0p95_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p95::100::ridge::exal::vb","static_shrink::gausmix::0p95::100::ridge","root__static_shrink__gausmix__tau_0p95__tt_100__ridge","static_shrink","static_shrink","gausmix","0p95",100,"ridge","vb","exal","vb__exal","static_refresh_compact","promoted","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","current_rhsns_impl_refresh","PASS",TRUE,17.224,"candidate_health_csv","","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/vb/vb_exal_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv"
"static_shrink::gausmix::0p95::1000::rhs::al::mcmc","static_shrink::gausmix::0p95::1000::rhs","root__static_shrink__gausmix__tau_0p95__tt_1000__rhs","static_shrink","static_shrink","gausmix","0p95",1000,"rhs","mcmc","al","mcmc__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","adequate_chain_length; acceptable_ess_acf_geweke_drift","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_al_tau_0p95_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p95::1000::rhs::exal::mcmc","static_shrink::gausmix::0p95::1000::rhs","root__static_shrink__gausmix__tau_0p95__tt_1000__rhs","static_shrink","static_shrink","gausmix","0p95",1000,"rhs","mcmc","exal","mcmc__exal","hybrid_291_selection","promoted","F085_sub2_s100","failband2_F085_sub2_s100","static_residual_broad_default","PASS",TRUE,171.218,"summary_row_csv","","Promoted `failband2_F085_sub2_s100` because it upgraded the original FAIL baseline to `PASS` with explicit health evidence.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p95_fit_failband2_F085_sub2_s100.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_failband2_F085_sub2_s100_exal_gausmix_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_gausmix.csv"
"static_shrink::gausmix::0p95::1000::rhs::al::vb","static_shrink::gausmix::0p95::1000::rhs","root__static_shrink__gausmix__tau_0p95__tt_1000__rhs","static_shrink","static_shrink","gausmix","0p95",1000,"rhs","vb","al","vb__al","baseline_original","baseline","baseline","baseline","baseline_original","PASS",TRUE,,"method_signoff_long","vb_converged; stable_tail","Baseline original fit already healthy; repaired candidates did not strictly improve the gate.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_al_tau_0p95_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/tables/method_signoff_long.csv",""
"static_shrink::gausmix::0p95::1000::rhs::exal::vb","static_shrink::gausmix::0p95::1000::rhs","root__static_shrink__gausmix__tau_0p95__tt_1000__rhs","static_shrink","static_shrink","gausmix","0p95",1000,"rhs","vb","exal","vb__exal","static_refresh_compact","promoted","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","current_rhsns_impl_refresh","PASS",TRUE,12.344,"candidate_health_csv","","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`.","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/gausmix/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_exal_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv"
