"row_id","base_row_id","original_case_key","pair_id","seed","status","phase","phase_order","missing_inputs","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","source_dataset_id","method_profile_id","config_path","run_root","candidate_fit_path","vb_init_fit_path","row_status_path","health_path","metrics_path","draws_path","stored_posterior_draws"
76,76,"static_paper::gausmix::0p05::100::paper::exal::mcmc","static_paper::gausmix::0p05::100::paper::exal",213638,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.05,"0p05",100,"paper","exal","mcmc","static_paper::gausmix::0p05::100","static_paper__paper__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0076_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0076_static_paper_gausmix_0p05_100_paper_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0076_static_paper_gausmix_0p05_100_paper_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0076_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0076_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0076_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0076_draws.rds",20000
77,77,"static_paper::gausmix::0p05::1000::paper::al::vb","static_paper::gausmix::0p05::1000::paper::al",195935,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.05,"0p05",1000,"paper","al","vb","static_paper::gausmix::0p05::1000","static_paper__paper__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0077_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0077_static_paper_gausmix_0p05_1000_paper_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0077_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0077_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0077_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0077_draws.rds",20000
78,78,"static_paper::gausmix::0p05::1000::paper::al::mcmc","static_paper::gausmix::0p05::1000::paper::al",205851,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.05,"0p05",1000,"paper","al","mcmc","static_paper::gausmix::0p05::1000","static_paper__paper__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0078_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0078_static_paper_gausmix_0p05_1000_paper_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0078_static_paper_gausmix_0p05_1000_paper_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0078_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0078_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0078_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0078_draws.rds",20000
79,79,"static_paper::gausmix::0p05::1000::paper::exal::vb","static_paper::gausmix::0p05::1000::paper::exal",206632,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.05,"0p05",1000,"paper","exal","vb","static_paper::gausmix::0p05::1000","static_paper__paper__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0079_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0079_static_paper_gausmix_0p05_1000_paper_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0079_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0079_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0079_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0079_draws.rds",20000
80,80,"static_paper::gausmix::0p05::1000::paper::exal::mcmc","static_paper::gausmix::0p05::1000::paper::exal",216948,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.05,"0p05",1000,"paper","exal","mcmc","static_paper::gausmix::0p05::1000","static_paper__paper__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0080_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0080_static_paper_gausmix_0p05_1000_paper_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0080_static_paper_gausmix_0p05_1000_paper_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0080_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0080_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0080_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0080_draws.rds",20000
81,81,"static_paper::gausmix::0p25::100::paper::al::vb","static_paper::gausmix::0p25::100::paper::al",193098,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.25,"0p25",100,"paper","al","vb","static_paper::gausmix::0p25::100","static_paper__paper__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0081_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0081_static_paper_gausmix_0p25_100_paper_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0081_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0081_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0081_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0081_draws.rds",20000
82,82,"static_paper::gausmix::0p25::100::paper::al::mcmc","static_paper::gausmix::0p25::100::paper::al",202814,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.25,"0p25",100,"paper","al","mcmc","static_paper::gausmix::0p25::100","static_paper__paper__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0082_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0082_static_paper_gausmix_0p25_100_paper_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0082_static_paper_gausmix_0p25_100_paper_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0082_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0082_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0082_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0082_draws.rds",20000
83,83,"static_paper::gausmix::0p25::100::paper::exal::vb","static_paper::gausmix::0p25::100::paper::exal",203574,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.25,"0p25",100,"paper","exal","vb","static_paper::gausmix::0p25::100","static_paper__paper__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0083_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0083_static_paper_gausmix_0p25_100_paper_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0083_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0083_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0083_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0083_draws.rds",20000
84,84,"static_paper::gausmix::0p25::100::paper::exal::mcmc","static_paper::gausmix::0p25::100::paper::exal",213690,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.25,"0p25",100,"paper","exal","mcmc","static_paper::gausmix::0p25::100","static_paper__paper__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0084_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0084_static_paper_gausmix_0p25_100_paper_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0084_static_paper_gausmix_0p25_100_paper_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0084_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0084_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0084_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0084_draws.rds",20000
85,85,"static_paper::gausmix::0p25::1000::paper::al::vb","static_paper::gausmix::0p25::1000::paper::al",195987,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.25,"0p25",1000,"paper","al","vb","static_paper::gausmix::0p25::1000","static_paper__paper__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0085_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0085_static_paper_gausmix_0p25_1000_paper_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0085_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0085_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0085_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0085_draws.rds",20000
86,86,"static_paper::gausmix::0p25::1000::paper::al::mcmc","static_paper::gausmix::0p25::1000::paper::al",205903,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.25,"0p25",1000,"paper","al","mcmc","static_paper::gausmix::0p25::1000","static_paper__paper__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0086_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0086_static_paper_gausmix_0p25_1000_paper_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0086_static_paper_gausmix_0p25_1000_paper_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0086_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0086_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0086_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0086_draws.rds",20000
87,87,"static_paper::gausmix::0p25::1000::paper::exal::vb","static_paper::gausmix::0p25::1000::paper::exal",206684,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.25,"0p25",1000,"paper","exal","vb","static_paper::gausmix::0p25::1000","static_paper__paper__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0087_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0087_static_paper_gausmix_0p25_1000_paper_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0087_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0087_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0087_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0087_draws.rds",20000
88,88,"static_paper::gausmix::0p25::1000::paper::exal::mcmc","static_paper::gausmix::0p25::1000::paper::exal",217000,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.25,"0p25",1000,"paper","exal","mcmc","static_paper::gausmix::0p25::1000","static_paper__paper__exal__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0088_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0088_static_paper_gausmix_0p25_1000_paper_exal_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0088_static_paper_gausmix_0p25_1000_paper_exal_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0088_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0088_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0088_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0088_draws.rds",20000
89,89,"static_paper::gausmix::0p50::100::paper::al::vb","static_paper::gausmix::0p50::100::paper::al",193041,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.5,"0p50",100,"paper","al","vb","static_paper::gausmix::0p50::100","static_paper__paper__al__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0089_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0089_static_paper_gausmix_0p50_100_paper_al_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0089_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0089_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0089_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0089_draws.rds",20000
90,90,"static_paper::gausmix::0p50::100::paper::al::mcmc","static_paper::gausmix::0p50::100::paper::al",202757,"not_started","full_static_mcmc",7,FALSE,"static","static_paper","gausmix",0.5,"0p50",100,"paper","al","mcmc","static_paper::gausmix::0p50::100","static_paper__paper__al__mcmc","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0090_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/mcmc/row_0090_static_paper_gausmix_0p50_100_paper_al_mcmc_fit.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/vb_init/static/row_0090_static_paper_gausmix_0p50_100_paper_al_mcmc_vb_init.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0090_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0090_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0090_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0090_draws.rds",20000
91,91,"static_paper::gausmix::0p50::100::paper::exal::vb","static_paper::gausmix::0p50::100::paper::exal",203517,"not_started","full_static_vb",5,FALSE,"static","static_paper","gausmix",0.5,"0p50",100,"paper","exal","vb","static_paper::gausmix::0p50::100","static_paper__paper__exal__vb","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/configs/row_0091_run_config.rds","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/fits/vb/row_0091_static_paper_gausmix_0p50_100_paper_exal_vb_fit.rds",NA,"tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/rows/row_0091_status.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/health/row_0091_health.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/metrics/row_0091_metrics.csv","tools/merge_reports/full288_refreshed288_20260422_p90_full288_baseline_v1/draws/row_0091_draws.rds",20000
