"t","y","mu","q_true_05","q_true_50","q_true_95","q_syn_05","q_syn_50","q_syn_95","window","q_model_p005","q_model_p050","q_model_p095"
1285,-0.55355552130765,-0.636763838394438,-5.5953910738045,-0.636763838394438,4.32186339701563,-4.89508426275259,0.499677759768026,5.50391245400214,"train",-4.18872430769751,0.438633592163317,5.61153678244602
1286,1.21379364086326,-1.63053972052619,-6.58916673320469,-1.63053972052619,3.32808729215232,-6.28176484312331,-0.794234995308638,3.88883583777002,"train",-5.91220535791032,-0.701485951384578,3.54481076089859
1287,-3.90643506394134,-2.82525957039292,-7.78388636037274,-2.82525957039292,2.1333672195869,-7.04989474154654,-2.08972552363591,2.70034101786026,"train",-6.96142314142774,-1.94428775764437,2.42776032439945
1288,-1.7783322283464,-4.16775146912958,-9.12637803606422,-4.16775146912958,0.790875097805064,-8.08052122237371,-3.51462471637867,1.5353563740805,"train",-8.02833924933824,-3.43987009545164,1.48093336195706
1289,-5.35053920663453,-5.45945140214395,-10.4180777453032,-5.45945140214395,-0.500825058984663,-10.1501540173912,-5.00943653498262,-0.220368955968961,"train",-10.0836213654991,-4.75596185830863,-0.224407114337077
1290,-6.34453764430967,-6.62950492446717,-11.5881310427559,-6.62950492446717,-1.67087880617842,-10.7406725004164,-6.00326989487519,-0.873014559583618,"train",-10.7241508484924,-5.93791448877631,-0.911035632680483
1291,-10.4694912808722,-7.53574582085234,-12.4943717128516,-7.53574582085234,-2.57711992885311,-11.5279329377582,-6.69272269096544,-1.14620200894563,"train",-11.4946969119675,-6.70528459650846,-1.76678233924133
1292,-11.242005442367,-8.1090092089605,-13.0676348729894,-8.1090092089605,-3.1503835449316,-12.0589191315472,-7.35443423515358,-1.95516718925008,"train",-12.053334751674,-7.34143480610205,-2.035011155573
1293,-5.10977767867358,-8.24117929618528,-13.1998047303811,-8.24117929618528,-3.28255386198944,-12.7796255384177,-8.08758835776681,-2.73642962109422,"train",-12.7763393374718,-7.91829920389032,-2.81733872527521
1294,-12.8848339758154,-7.82120775621948,-12.7798329586313,-7.82120775621948,-2.86258255380765,-12.3637578254882,-7.57235838832797,-2.1248037863051,"train",-12.0861631988155,-7.44905083457347,-2.08066352688556
1295,-11.2077644291836,-6.9740214215597,-11.9326463902507,-6.9740214215597,-2.01539645286866,-11.3820866461567,-6.65453428846223,-1.60407727730507,"train",-11.3272925269834,-6.67758969821715,-1.6796943842787
1296,-8.85051555236417,-5.63027973975067,-10.5889044729035,-5.63027973975067,-0.671655006597816,-10.8828246299037,-5.55384857886646,0.460795522793888,"train",-10.6623223491507,-5.54705844473403,-0.263554118672949
1297,-7.0513006805281,-3.84080571293116,-8.79943020894955,-3.84080571293116,1.11781878308723,-8.77888544066778,-3.91251880859907,1.54009800490151,"train",-8.44557885779481,-3.97317710403464,1.13040055640306
1298,-2.82263609125402,-1.69956905492228,-6.65819331252275,-1.69956905492228,3.2590552026782,-6.80416097185339,-1.80600379723167,3.43053944100993,"train",-6.768644756051,-1.77376093633463,3.395814322393
1299,-0.260440518993998,0.702404840850823,-4.25621917743697,0.702404840850823,5.66102885913861,-4.3751662281927,0.30361536726922,6.46440252866228,"train",-4.32081182046941,0.216917824881902,6.2212495464132
1300,-0.586778323077159,3.21485926706171,-1.74376451146218,3.21485926706171,8.17348304558559,-2.63315395827467,2.55285373993861,8.22112987356532,"train",-2.29176492716277,2.44131588765518,8.2095798035733
1301,6.49859584359212,5.66553865054673,0.706915111764202,5.66553865054673,10.6241621893292,0.29870939977964,5.30837329482412,10.2770422406936,"train",0.651886633170854,5.24435478093314,10.0407532282687
1302,13.3759905897837,7.98028353166542,3.02166023212445,7.98028353166542,12.9389068312064,2.56660887940339,7.20496357529934,11.7036257147055,"train",2.65814263293134,7.22224756830125,11.7112889309096
1303,9.88649649906571,10.0160184075741,5.05739534632087,10.0160184075741,14.9746414688274,3.52624429670397,9.22119322406404,14.4133423789123,"train",4.05371086717457,9.22151521317746,14.3905729580187
1304,8.43773413569158,11.5472360867858,6.58861326246082,11.5472360867858,16.5058589111108,5.62343906804577,10.2156878553431,15.016470238441,"train",5.73811520021148,10.2858018084968,14.8518773566352
1305,8.44915026604821,12.4951704198248,7.53654783073277,12.4951704198248,17.4537930089168,6.51455601712332,10.9170313588417,16.4987033366512,"train",6.56886690481068,10.9369847087702,16.4790247425817
1306,10.669992700025,12.8063863472589,7.84776399145551,12.8063863472589,17.7650087030623,7.11073259494205,11.7651235090991,16.9332786621071,"train",7.12337163680572,11.6824006625813,16.9092160021643
1307,13.0040664414616,12.4693552427229,7.5107331181122,12.4693552427229,17.4279773673337,5.88482710088141,11.5754356239157,16.3124437678489,"train",5.93476639748551,11.5741412308064,16.2996682708423
1308,8.92018525378432,11.4885175879475,6.52989569238412,11.4885175879475,16.4471394835109,5.36628407310195,10.5904435706847,15.1555648115463,"train",5.39915995679899,10.6449130723516,15.1488109863137
1309,11.1144722908387,9.84243907842376,4.88381740981357,9.84243907842376,14.8010607470339,3.89632216737868,8.62835582695689,13.5887114833646,"train",3.97095173762041,8.58951022131188,13.4596558061447
1310,6.9741905020521,7.66871382849731,2.7100923848904,7.66871382849731,12.6273352721042,2.14225348169843,6.32985946705987,11.4382096843788,"train",2.06936372144709,6.28372579445091,11.1663280321816
1311,5.41918362370627,5.01282857372057,0.0542073533917833,5.01282857372057,9.97144979404936,-1.07899970455992,3.91395300423201,8.97421258091454,"train",-1.05050214940653,3.95444102197098,8.92022570145059
1312,2.51595229317085,2.03250008027261,-2.92612091821449,2.03250008027261,6.99112107875971,-4.26399839002213,0.901917647833618,6.1479390505047,"train",-4.13837033539919,0.947372882237061,6.20345808044938
1313,-4.34048960338413,-1.13580237916402,-6.09442315691274,-1.13580237916402,3.82281839858469,-7.26098800307686,-2.25135849165638,3.16816828953506,"train",-7.22813155752744,-2.23839990977837,2.85537201077209
1314,-8.04163826636948,-4.37155610974582,-9.33017666750309,-4.37155610974582,0.587064448011447,-10.079854242498,-4.73318965818912,-0.120171699928109,"train",-10.0634956616249,-4.69128512228874,0.0477379771585022
1315,-5.01230755356342,-7.48483405169084,-12.4434543898458,-7.48483405169084,-2.52621371353588,-13.3577445962528,-8.41917109115127,-3.03705310770693,"train",-13.2622152378476,-8.27778118570396,-3.06620879557322
1316,-14.2515070305997,-10.262145275093,-15.2207653936966,-10.262145275093,-5.30352515648931,-15.5251664865522,-10.458028325355,-5.21936735741979,"train",-15.5080445264845,-10.4821374528951,-5.29759191704013
1317,-11.757315953576,-12.6934604342362,-17.6520803330403,-12.6934604342362,-7.734840535432,-18.6909169102242,-13.2524465019509,-7.4122022577687,"train",-18.3610013503631,-13.3512699251922,-7.42581472067418
1318,-16.1879600894401,-14.5604990652902,-19.5191187438031,-14.5604990652902,-9.60187938677726,-19.3347018687007,-14.5038783143168,-9.43838895129127,"train",-19.2465076250353,-14.3484278683152,-9.48948640127777
1319,-16.9404834393688,-15.8592063031039,-20.8178257606587,-15.8592063031039,-10.9005868455491,-20.8387453032524,-15.4896776863391,-10.9093145688842,"train",-20.6210388877282,-15.9210452675244,-11.0353582710674
1320,-15.210531679353,-16.5173935573922,-21.4760127932238,-16.5173935573922,-11.5587743215605,-20.8522738589963,-16.6270132967504,-11.4932601734516,"train",-20.8547208749587,-16.8472175328111,-11.6708224739739
1321,-19.4710662262193,-16.5125948082708,-21.4712138215962,-16.5125948082708,-11.5539757949453,-21.9097646260978,-16.4420141183239,-11.0447792171024,"train",-21.9523391979453,-16.4285242507906,-11.2066058684068
1322,-18.0760966518952,-15.9411648425288,-20.8997836326255,-15.9411648425288,-10.9825460524321,-20.9969323238424,-15.6894083526471,-10.542593957523,"train",-20.6594277408793,-15.6909027564052,-10.613940747471
1323,-17.3773049707967,-14.8191486185783,-19.7777671848552,-14.8191486185783,-9.86053005230141,-19.8454618175667,-14.416822366535,-9.25001506589809,"train",-19.9247568275874,-14.4383933873528,-9.36026249750705
1324,-8.49008954670841,-13.2536464534077,-18.2122647954644,-13.2536464534077,-8.29502811135106,-18.0344764192702,-13.0322834097929,-8.35670205635338,"train",-18.0194628567401,-12.9119118802129,-8.29540776733253
1325,-11.5764876356836,-11.2889679926057,-16.2475861102751,-11.2889679926057,-6.33034987493631,-15.7759264860804,-11.0900234738439,-6.11253520439661,"train",-15.9728075071856,-11.0814507780055,-6.1073379611162
1326,-8.5839095336637,-9.18046841689914,-14.1390863102715,-9.18046841689914,-4.22185052352682,-14.3032380954295,-9.20006867268864,-2.96344805052454,"train",-14.0396863499882,-9.28395002884343,-3.20413991647775
1327,-4.56522182953652,-7.01203114917677,-11.9706488186023,-7.01203114917677,-2.05341347975128,-11.7907071226954,-6.76832207521107,-1.3587510254889,"train",-11.8665599298518,-6.76708650575352,-1.37670610541079
1328,-4.91727306203229,-4.91381403816701,-9.87243148423813,-4.91381403816701,0.0448034079040989,-9.1583043752746,-4.18966021267575,0.871453418498681,"train",-9.10822918600705,-4.21028459035783,0.832880053041476
1329,-1.24800534150737,-3.05589068035752,-8.01450790387152,-3.05589068035752,1.90272654315649,-8.58930933352482,-2.69780437394563,2.17955296746029,"train",-8.12745024768579,-2.74592798520211,2.145885801683
1330,0.302348312560239,-1.50605767847546,-6.46467468038039,-1.50605767847546,3.45255932342948,-5.62753240460904,-0.84613344789411,3.99063691764695,"train",-5.60983679569085,-0.989856741533017,3.90353965320341
1331,2.63723889837822,-0.365431856090127,-5.32404863741805,-0.365431856090127,4.59318492523779,-4.41963881767512,0.148872522585122,5.12741054133296,"train",-4.38285157532134,0.249152165616013,4.96797490648887
1332,0.806114380107318,0.324664395236342,-4.63395216655585,0.324664395236342,5.28328095702853,-3.70581777119375,1.4596040767181,5.92936147030049,"train",-3.63302568640925,1.38069737467537,6.05403180000946
1333,9.34954867233251,0.5094172854433,-4.44919905778606,0.5094172854433,5.46803362867266,-4.68319813919475,1.19771950967794,6.1124387313359,"train",-4.23182612492382,1.1892629743891,6.22775654677959
1334,1.07676986115073,0.309311511060738,-4.64930461443498,0.309311511060738,5.26792763655645,-3.94848411591625,1.31368241181806,5.71716754273594,"train",-3.97917635005703,1.31229749563399,5.85120610469742
1335,1.23627189158985,-0.386834747107806,-5.34545065548734,-0.386834747107806,4.57178116127172,-5.01600208529896,0.502814522024219,4.74078963507985,"train",-5.12086409320992,0.500718712493783,4.72341534599723
1336,-1.52254145003544,-1.41331973727939,-6.37193542889202,-1.41331973727939,3.54529595433323,-6.16278708199351,-0.741637136856098,4.77689448969852,"train",-6.13401856073981,-0.723448064338849,4.53198027965527
1337,-1.89969439367108,-2.69159879488235,-7.65021426976802,-2.69159879488235,2.26701668000331,-6.94520371345658,-1.92298915361859,3.44901499650992,"train",-6.87714327865218,-2.0093570698504,3.16443013257043
1338,-1.94795318966632,-4.07522463671155,-9.03383989457756,-4.07522463671155,0.883390621154462,-8.26473300232577,-3.19120227761992,1.76448198770205,"train",-8.22984013996491,-3.42360469079081,1.66853535129733
1339,-5.97890821822979,-5.43055797702798,-10.3891730172453,-5.43055797702798,-0.471942936810646,-9.26528412689937,-4.00850578061666,0.634400661833366,"train",-9.25455789343509,-3.89990203322657,0.598797510868731
1340,-8.69298584220171,-6.66681078699222,-11.6254256086121,-6.66681078699222,-1.70819596537236,-10.8184274706463,-5.85353559135593,-0.890187720565163,"train",-10.77003276845,-5.71359124640214,-0.84703848382581
1341,-9.84399208171724,-7.65074065230118,-12.6093552540914,-7.65074065230118,-2.69212605051101,-11.6824304196737,-7.26968495185809,-2.45122822141878,"train",-11.6908455751678,-7.00515311449029,-2.4715669592616
1342,-6.55863729179122,-8.26476095054907,-13.2233753310485,-8.26476095054907,-3.30614657004966,-12.4847552767653,-7.86792097891346,-2.79100360937796,"train",-12.3881392981376,-7.88772390475662,-3.09453409443503
1343,-5.95692186145183,-8.38952826250778,-13.3481424200967,-8.38952826250778,-3.43091410491888,-13.0226215969541,-7.33739512968153,-2.58517019427903,"train",-12.8840171374198,-7.31126501002381,-2.62957210151267
1344,-10.664492637702,-8.00679195410343,-12.9654058870856,-8.00679195410343,-3.04817802112128,-12.8999596430333,-7.53097890308754,-1.9186495945664,"train",-12.6989850017155,-7.47162611331263,-1.92820260886717
1345,-4.61106209395651,-7.15708054658461,-12.1156942532769,-7.15708054658461,-2.19846683989228,-12.0840436830721,-6.66452357558797,-1.56661124559707,"train",-11.8662477737484,-6.69763262790719,-1.88499499393074
1346,-6.20827654952682,-5.76004818901071,-10.7186616678352,-5.76004818901071,-0.801434710186164,-10.6662201523768,-5.27702893847525,-0.230581405427655,"train",-10.2808232860317,-5.33098794413116,-0.365098781222727
1347,-2.9716312235189,-3.94974734764343,-8.9083605972161,-3.94974734764343,1.00886590192923,-9.34917626604903,-3.82124195201741,1.80744561574257,"train",-9.13833590703209,-3.85705094249907,1.51277225391045
1348,3.50853606694623,-1.76947215855199,-6.72808517776252,-1.76947215855199,3.18914086065853,-6.99868799182252,-1.41066669827858,3.16093806742753,"train",-7.09144484119331,-1.32056578339636,3.07418829379761
1349,-3.13347153183877,0.694714678459559,-4.26389810961839,0.694714678459559,5.65332746653751,-3.93521763483964,0.555776970435922,5.58839088720354,"train",-3.81219721835809,0.569084981934925,5.74377204705494
1350,6.81688434624705,3.17954715637055,-1.77906540019195,3.17954715637055,8.13815971293306,-2.8040922383973,3.13070728029252,7.69111581410896,"train",-2.5557949923132,3.1349617927658,7.64842162958078
1351,6.15242086219223,5.70078268248238,0.742170357404381,5.70078268248238,10.6593950075604,0.73811036341264,5.16020137760498,11.0189021149611,"train",0.771628052712482,4.98628399883585,10.7373628264869
1352,5.95146478297654,8.00646127345338,3.04784917941209,8.00646127345338,12.9650733674947,2.23666663878397,7.36526527038089,12.2329712024165,"train",2.33967501674065,7.33632791083768,12.2525456911211
1353,8.51936702262267,9.96146136446982,5.0028495006208,9.96146136446982,14.9200732283188,3.75770647416293,8.72680108286913,13.2157877985191,"train",4.01429435942293,8.61701822005885,13.2066109555709
1354,9.07007200876983,11.4697168084027,6.51110517354693,11.4697168084027,16.4283284432585,5.33958888874771,11.2601471330908,15.3067661119741,"train",5.36391800911042,11.2826155290251,15.2216261769247
1355,13.7709285644377,12.412746840639,7.45413543328363,12.412746840639,17.3713582479943,6.16166079516174,11.3046725465082,16.5421720573103,"train",6.2859842428953,11.259713925587,16.1470457873578
1356,11.5261325531136,12.7621401403039,7.80352895873797,12.7621401403039,17.7207513218699,7.11736620576254,12.1911286765029,16.6739240532117,"train",7.13358059309224,12.1077327108801,16.4938295923257
1357,16.182439780751,12.4164079676661,7.45779701004528,12.4164079676661,17.3750189252869,6.77389734111747,11.659782100787,16.7322938147506,"train",6.84172597682319,11.6998307832991,16.8225425169443
1358,10.6526679670405,11.4461327956108,6.48752206004683,11.4461327956108,16.4047435311747,5.51352509063591,10.2964596726999,15.4546886881031,"train",5.57909753252757,10.3121030189126,15.4305427330107
1359,11.6655879163302,9.79326802053808,4.83465750518684,9.79326802053808,14.7518785358893,4.0690245161092,8.92929473343169,13.3427548885729,"train",4.04798101689132,9.01252773612715,13.0887852648954
1360,8.41774872959921,7.59890688883298,2.64029659197584,7.59890688883298,12.5575171856901,1.87316024758688,6.81424623103776,11.3278439802328,"train",1.89212787652498,6.70028438796446,11.1718332105532
1361,5.26824354686221,4.92993272729856,-0.0286773525867705,4.92993272729856,9.88854280718389,-0.479273308599692,4.22494215927041,9.38753335853359,"train",-0.303970084790995,4.26873811784345,9.25422884706421
1362,1.2725567657764,1.92128480017252,-3.03732506401075,1.92128480017252,6.87989466435578,-4.07597775200877,0.78884375207553,6.31667083328742,"train",-4.00899849104091,0.889529713797027,6.19068905351757
1363,1.88323074424135,-1.28359572437077,-6.24220537383,-1.28359572437077,3.67501392508845,-6.15337316737706,-1.77063725822044,2.57221921865696,"train",-6.09553390325707,-1.78641133838333,2.5071425672531
1364,-5.11677155763169,-4.48022733145666,-9.43883676685761,-4.48022733145666,0.478382103944283,-10.6750219055807,-5.06945590592004,0.376180235948817,"train",-10.2145120906422,-5.18603438270159,0.333942663176785
1365,-4.56014512500555,-7.58383426485656,-12.5424434865513,-7.58383426485656,-2.62522504316181,-13.3550780540108,-8.12865958216,-3.06989591654534,"train",-13.2587636316966,-8.14669136143863,-3.08976761922426
